key	value
T=293.31025 || screenImage=frame4540.png	[{"center":"(767.0,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.40205","viewed":"4.242640687119285","rotationSpeed":"0","translationSpeed":"0","size":"(29,41)"}]
T=293.3341 || screenImage=frame4540.png	[{"center":"(767.0,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.40205","viewed":"1.4142135623730951","rotationSpeed":"0","translationSpeed":"0","size":"(29,41)"}]
T=297.8089 || screenImage=frame4616.png	[{"center":"(748.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.33771","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=297.90209999999996 || screenImage=frame4618.png	[{"center":"(747.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.27435","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=298.4375 || screenImage=frame4627.png	[{"center":"(798.0,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.27472","viewed":"2.692582403567252","rotationSpeed":"0","translationSpeed":"0.712052561867823","size":"(29,26)"}]
T=298.46229999999997 || screenImage=frame4627.png	[{"center":"(798.0,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.27472","viewed":"3.5","rotationSpeed":"0","translationSpeed":"0.712052561867823","size":"(29,26)"}]
T=298.6579 || screenImage=frame4631.png	[{"center":"(796.5,443.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"10.98012","viewed":"4.949747468305833","rotationSpeed":"0","translationSpeed":"0.720261246196005","size":"(30,26)"}]
T=298.6833 || screenImage=frame4631.png	[{"center":"(796.5,443.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"10.98012","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"0.720261246196005","size":"(30,26)"}]
T=298.89905 || screenImage=frame4635.png	[{"center":"(795.0,444.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"10.67944","viewed":"3.605551275463989","rotationSpeed":"0","translationSpeed":"0.690915258772868","size":"(29,25)"}]
T=298.9384 || screenImage=frame4635.png	[{"center":"(795.0,444.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"10.67944","viewed":"3.605551275463989","rotationSpeed":"0","translationSpeed":"0.690915258772868","size":"(29,25)"}]
T=304.72676666666666 || screenImage=frame4728.png	[{"center":"(1015.5,426.0)","visible":"true","name":"Barrels","cameraDistance":"34.89549","viewed":"3.5","rotationSpeed":"0","translationSpeed":"0","size":"(14,13)"}]
T=304.7469 || screenImage=frame4728.png	[{"center":"(1028.5,431.0)","visible":"true","name":"WorkerWalk","cameraDistance":"24.00028","viewed":"4.716990566028302","rotationSpeed":"0","translationSpeed":"0","size":"(22,37)"}]
T=305.108 || screenImage=frame4734.png	[{"center":"(1045.5,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.02096","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"0","size":"(14,32)"}]
T=31.14356 || screenImage=frame372.png	[{"center":"(781.5,406.5)","visible":"true","name":"Honda01","cameraDistance":"44.01299","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(42,14)"}]
T=310.7957 || screenImage=frame4801.png	[{"center":"(980.5,417.5)","visible":"true","name":"WorkerHam","cameraDistance":"32.65936","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(16,28)"}]
T=316.724475 || screenImage=frame4867.png	[{"center":"(1242.5,468.0)","visible":"true","name":"Worker Walker 5","cameraDistance":"9.391919","viewed":"3.3541019662496847","rotationSpeed":"0","translationSpeed":"0","size":"(74,47)"}]
T=318.0054 || screenImage=frame4881.png	[{"center":"(855.0,372.0)","visible":"true","name":"Cylinder","cameraDistance":"54.74509","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0","size":"(1,1)"}]
T=32.45003 || screenImage=frame391.png	[{"center":"(833.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"16.15785","viewed":"1.5811388300841898","rotationSpeed":"0","translationSpeed":"1.24911862216585","size":"(16,56)"}]
T=32.64851 || screenImage=frame394.png	[{"center":"(839.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"16.00697","viewed":"2.9154759474226504","rotationSpeed":"0","translationSpeed":"1.32426555022162","size":"(16,56)"}]
T=32.66576 || screenImage=frame394.png	[{"center":"(839.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"16.00697","viewed":"1.5811388300841898","rotationSpeed":"0","translationSpeed":"1.32426555022162","size":"(16,56)"}]
T=32.68301 || screenImage=frame394.png	[{"center":"(839.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"16.00697","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"1.32426555022162","size":"(16,56)"}]
T=32.70026 || screenImage=frame395.png	[{"center":"(842.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.95715","viewed":"2.9154759474226504","rotationSpeed":"0","translationSpeed":"1.35403069543608","size":"(16,56)"}]
T=32.726254999999995 || screenImage=frame395.png	[{"center":"(842.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.95715","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"1.35403069543608","size":"(16,56)"}]
T=32.75225 || screenImage=frame395.png	[{"center":"(842.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.95715","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"1.35403069543608","size":"(16,56)"}]
T=32.79976 || screenImage=frame396.png	[{"center":"(844.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.90698","viewed":"4.949747468305833","rotationSpeed":"0","translationSpeed":"1.49174714926631","size":"(16,56)"}]
T=32.83271 || screenImage=frame397.png	[{"center":"(846.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.86119","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"1.351928015604","size":"(16,56)"}]
T=32.86566 || screenImage=frame397.png	[{"center":"(846.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.86119","viewed":"2.9154759474226504","rotationSpeed":"0","translationSpeed":"1.351928015604","size":"(16,56)"}]
T=32.89084 || screenImage=frame398.png	[{"center":"(848.5,420.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"15.81517","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"1.28350066955792","size":"(16,56)"}]
T=326.1466 || screenImage=frame4994.png	[{"center":"(990.5,421.0)","visible":"true","name":"Yellow Worker 7","cameraDistance":"12.54702","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0.602715973650788","size":"(44,57)"}]
T=327.9824 || screenImage=frame5022.png	[{"center":"(1199.0,451.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"48.74588","viewed":"1.118033988749895","rotationSpeed":"0","translationSpeed":"0","size":"(11,20)"},{"center":"(1197.0,452.0)","visible":"true","name":"ExcavatorC-03","cameraDistance":"21.84047","viewed":"3.1622776601683795","rotationSpeed":"0","translationSpeed":"0","size":"(129,55)"}]
T=328.2052 || screenImage=frame5025.png	[{"center":"(1204.5,454.0)","visible":"true","name":"ExcavatorC-03","cameraDistance":"22.15982","viewed":"3.2015621187164243","rotationSpeed":"0","translationSpeed":"0","size":"(132,57)"},{"center":"(1204.0,453.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"48.44717","viewed":"3.3541019662496847","rotationSpeed":"0","translationSpeed":"0","size":"(11,20)"}]
T=335.06975 || screenImage=frame5135.png	[{"center":"(567.0,404.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"25.63518","viewed":"2.0615528128088303","rotationSpeed":"0","translationSpeed":"0.248772088501242","size":"(15,34)"}]
T=335.0887 || screenImage=frame5135.png	[{"center":"(567.0,404.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"25.63518","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"0.248772088501242","size":"(15,34)"}]
T=335.1127 || screenImage=frame5136.png	[{"center":"(565.0,417.5)","visible":"true","name":"BMW850i","cameraDistance":"36.61094","viewed":"2.0615528128088303","rotationSpeed":"0","translationSpeed":"0","size":"(27,10)"}]
T=335.1367 || screenImage=frame5136.png	[{"center":"(565.0,417.5)","visible":"true","name":"BMW850i","cameraDistance":"36.61094","viewed":"0.5","rotationSpeed":"0","translationSpeed":"0","size":"(27,10)"}]
T=346.2587 || screenImage=frame5319.png	[{"center":"(649.5,413.5)","visible":"true","name":"Car02","cameraDistance":"34.90857","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(40,16)"}]
T=346.467 || screenImage=frame5323.png	[{"center":"(660.5,412.5)","visible":"true","name":"Car02","cameraDistance":"34.76723","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(40,16)"}]
T=348.8501 || screenImage=frame5362.png	[{"center":"(776.0,403.0)","visible":"true","name":"Car02","cameraDistance":"33.26031","viewed":"2.23606797749979","rotationSpeed":"0","translationSpeed":"0","size":"(39,15)"}]
T=350.9803 || screenImage=frame5396.png	[{"center":"(788.5,398.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"20.26235","viewed":"1.5811388300841898","rotationSpeed":"0","translationSpeed":"0.737837478737652","size":"(24,50)"}]
T=357.5268 || screenImage=frame5500.png	[{"center":"(1224.5,413.0)","visible":"true","name":"powerline (2)","cameraDistance":"35.36863","viewed":"1.5","rotationSpeed":"0","translationSpeed":"0","size":"(750,95)"}]
T=359.3336 || screenImage=frame5529.png	[{"center":"(994.5,438.5)","visible":"true","name":"BMW850i","cameraDistance":"22.41635","viewed":"1.5811388300841898","rotationSpeed":"0","translationSpeed":"0","size":"(66,22)"}]
T=359.39835 || screenImage=frame5530.png	[{"center":"(993.5,438.5)","visible":"true","name":"BMW850i","cameraDistance":"22.37111","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"0","size":"(66,22)"}]
T=36.46565 || screenImage=frame451.png	[{"center":"(983.5,424.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"14.02345","viewed":"3.2015621187164243","rotationSpeed":"0","translationSpeed":"1.19927757391648","size":"(24,51)"}]
T=36.54752 || screenImage=frame452.png	[{"center":"(985.5,424.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"14.00521","viewed":"4.924428900898052","rotationSpeed":"0","translationSpeed":"1.0403437786113","size":"(24,51)"}]
T=36.574465000000004 || screenImage=frame452.png	[{"center":"(985.5,424.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"14.00521","viewed":"3.640054944640259","rotationSpeed":"0","translationSpeed":"1.0403437786113","size":"(24,51)"}]
T=36.61781333333334 || screenImage=frame453.png	[{"center":"(988.5,424.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.98639","viewed":"2.9154759474226504","rotationSpeed":"0","translationSpeed":"1.13415552535911","size":"(24,50)"}]
T=36.822886 || screenImage=frame456.png	[{"center":"(996.5,424.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.93398","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"1.03802290250271","size":"(26,50)"}]
T=36.910615 || screenImage=frame457.png	[{"center":"(999.5,424.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.91707","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"0.983530482710357","size":"(26,50)"}]
T=363.0856 || screenImage=frame5591.png	[{"center":"(798.0,449.5)","visible":"true","name":"Car02","cameraDistance":"20.60102","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0","size":"(69,24)"}]
T=363.2308 || screenImage=frame5594.png	[{"center":"(794.5,449.0)","visible":"true","name":"Car02","cameraDistance":"20.41967","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0","size":"(72,25)"}]
T=363.297 || screenImage=frame5595.png	[{"center":"(794.5,449.0)","visible":"true","name":"Car02","cameraDistance":"20.36354","viewed":"4.272001872658765","rotationSpeed":"0","translationSpeed":"0","size":"(72,25)"}]
T=365.32640000000004 || screenImage=frame5630.png	[{"center":"(747.0,445.5)","visible":"true","name":"Car02","cameraDistance":"18.14442","viewed":"2.692582403567252","rotationSpeed":"0","translationSpeed":"0","size":"(85,32)"}]
T=365.8071 || screenImage=frame5638.png	[{"center":"(890.5,431.0)","visible":"true","name":"BMW850i","cameraDistance":"17.17129","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0","size":"(52,37)"}]
T=365.8441 || screenImage=frame5639.png	[{"center":"(889.0,431.0)","visible":"true","name":"BMW850i","cameraDistance":"17.11857","viewed":"0.0","rotationSpeed":"0","translationSpeed":"0","size":"(51,37)"}]
T=377.0088 || screenImage=frame5833.png	[{"center":"(866.5,431.0)","visible":"true","name":"powerline (2)","cameraDistance":"20.11365","viewed":"3.3541019662496847","rotationSpeed":"0","translationSpeed":"0","size":"(922,73)"}]
T=377.0288 || screenImage=frame5833.png	[{"center":"(866.5,431.0)","visible":"true","name":"powerline (2)","cameraDistance":"20.11365","viewed":"1.8027756377319946","rotationSpeed":"0","translationSpeed":"0","size":"(922,73)"}]
T=377.0488 || screenImage=frame5834.png	[{"center":"(866.5,431.0)","visible":"true","name":"powerline (2)","cameraDistance":"20.11365","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0","size":"(922,73)"}]
T=377.0688 || screenImage=frame5834.png	[{"center":"(866.5,431.0)","visible":"true","name":"powerline (2)","cameraDistance":"20.11365","viewed":"3.2015621187164243","rotationSpeed":"0","translationSpeed":"0","size":"(922,73)"}]
T=377.10880000000003 || screenImage=frame5835.png	[{"center":"(866.5,431.0)","visible":"true","name":"powerline (2)","cameraDistance":"20.11365","viewed":"3.3541019662496847","rotationSpeed":"0","translationSpeed":"0","size":"(922,73)"}]
T=377.1288 || screenImage=frame5835.png	[{"center":"(866.5,431.0)","visible":"true","name":"powerline (2)","cameraDistance":"20.11365","viewed":"3.0413812651491097","rotationSpeed":"0","translationSpeed":"0","size":"(922,73)"}]
T=38.077380000000005 || screenImage=frame475.png	[{"center":"(1046.5,427.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.68449","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0.993286525790342","size":"(28,51)"}]
T=38.10408 || screenImage=frame475.png	[{"center":"(1046.5,427.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.68449","viewed":"1.8027756377319946","rotationSpeed":"0","translationSpeed":"0.993286525790342","size":"(28,51)"}]
T=38.87155 || screenImage=frame487.png	[{"center":"(917.5,400.0)","visible":"true","name":"Yellow Worker 06","cameraDistance":"44.2074","viewed":"3.2015621187164243","rotationSpeed":"0","translationSpeed":"0.0481001226882617","size":"(6,21)"}]
T=38.98927666666667 || screenImage=frame489.png	[{"center":"(917.5,400.0)","visible":"true","name":"Yellow Worker 06","cameraDistance":"44.21186","viewed":"2.692582403567252","rotationSpeed":"0","translationSpeed":"0.0524443172449758","size":"(6,21)"}]
T=41.543863333333334 || screenImage=frame527.png	[{"center":"(1154.0,437.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.51704","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"0.293304404965342","size":"(45,64)"}]
T=41.56210666666667 || screenImage=frame527.png	[{"center":"(1154.0,437.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.51704","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0.293304404965342","size":"(45,64)"}]
T=41.88945 || screenImage=frame532.png	[{"center":"(1158.5,438.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.5171","viewed":"2.692582403567252","rotationSpeed":"0","translationSpeed":"0.228219260737035","size":"(46,65)"}]
T=41.93945 || screenImage=frame533.png	[{"center":"(1159.5,438.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.51717","viewed":"3.640054944640259","rotationSpeed":"0","translationSpeed":"0.219101187067236","size":"(46,65)"}]
T=44.14649 || screenImage=frame566.png	[{"center":"(1164.0,439.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.53038","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0.0811972358982064","size":"(47,65)"}]
T=44.174115 || screenImage=frame566.png	[{"center":"(1164.0,439.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.53038","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0.0811972358982064","size":"(47,65)"}]
T=44.25009 || screenImage=frame567.png	[{"center":"(1163.5,439.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.54607","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"0.0793770738334459","size":"(46,65)"}]
T=44.2635675 || screenImage=frame568.png	[{"center":"(1161.5,439.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.5681","viewed":"3.640054944640259","rotationSpeed":"0","translationSpeed":"0.0993073095008212","size":"(46,65)"}]
T=44.2905225 || screenImage=frame568.png	[{"center":"(1161.5,439.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.5681","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0.0993073095008212","size":"(46,65)"}]
T=44.4111 || screenImage=frame570.png	[{"center":"(1159.0,438.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.61523","viewed":"3.605551275463989","rotationSpeed":"0","translationSpeed":"0.11088388419269","size":"(45,65)"}]
T=44.68972 || screenImage=frame574.png	[{"center":"(1154.5,437.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.67452","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0.130637936995548","size":"(44,64)"}]
T=44.73763 || screenImage=frame575.png	[{"center":"(1154.0,437.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.67218","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0.118945048070933","size":"(45,64)"}]
T=44.79543 || screenImage=frame575.png	[{"center":"(1154.0,437.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.67218","viewed":"1.5","rotationSpeed":"0","translationSpeed":"0.118945048070933","size":"(45,64)"}]
T=44.8096375 || screenImage=frame576.png	[{"center":"(1154.0,437.5)","visible":"true","name":"Yellow Worker 1","cameraDistance":"13.65793","viewed":"1.118033988749895","rotationSpeed":"0","translationSpeed":"0.142462174779546","size":"(45,64)"}]
T=45.473704999999995 || screenImage=frame586.png	[{"center":"(1180.0,441.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"12.95967","viewed":"3.605551275463989","rotationSpeed":"0","translationSpeed":"0.129957460954991","size":"(51,67)"}]
T=46.09518 || screenImage=frame595.png	[{"center":"(1230.5,447.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"11.97731","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0.194123366159311","size":"(64,73)"}]
T=46.46772 || screenImage=frame601.png	[{"center":"(1282.0,454.0)","visible":"true","name":"Yellow Worker 1","cameraDistance":"11.25905","viewed":"3.605551275463989","rotationSpeed":"0","translationSpeed":"0.197570148563843","size":"(79,79)"}]
T=47.46562 || screenImage=frame618.png	[{"center":"(937.0,401.0)","visible":"true","name":"Yellow Worker 06","cameraDistance":"38.48743","viewed":"1.0","rotationSpeed":"0","translationSpeed":"0.0544493775349617","size":"(7,25)"}]
T=5.339989 || screenImage=frame61.png	[{"center":"(1228.0,452.5)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"50.74039","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"0","size":"(743,106)"}]
T=5.7288137500000005 || screenImage=frame65.png	[{"center":"(1172.5,431.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.82019","viewed":"2.5","rotationSpeed":"6.35138395106773","translationSpeed":"0","size":"(46,63)"}]
T=5.750351500000001 || screenImage=frame65.png	[{"center":"(1172.5,431.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.82019","viewed":"1.5","rotationSpeed":"6.35138395106773","translationSpeed":"0","size":"(46,63)"}]
T=5.77188925 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"2.5495097567963922","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.793427 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"4.301162633521313","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.808427 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"4.743416490252569","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.813920827160493 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"2.9154759474226504","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.814167740740741 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"1.5811388300841898","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.814414654320988 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"2.5495097567963922","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.814661567901235 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"2.5495097567963922","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=5.814908481481481 || screenImage=frame66.png	[{"center":"(1173.5,430.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"53.73904","viewed":"4.743416490252569","rotationSpeed":"4.74693381555643","translationSpeed":"0","size":"(46,62)"}]
T=56.07088 || screenImage=frame761.png	[{"center":"(1036.0,409.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"28.8879","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0.0731570035166611","size":"(13,38)"}]
T=56.088185 || screenImage=frame762.png	[{"center":"(1036.5,409.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"28.8654","viewed":"0.7071067811865476","rotationSpeed":"0","translationSpeed":"0.0681358519400115","size":"(14,38)"}]
T=56.10549 || screenImage=frame762.png	[{"center":"(1036.5,409.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"28.8654","viewed":"2.1213203435596424","rotationSpeed":"0","translationSpeed":"0.0681358519400115","size":"(14,38)"}]
T=56.11784333333333 || screenImage=frame762.png	[{"center":"(1036.5,409.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"28.8654","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0.0681358519400115","size":"(14,38)"}]
T=56.13019666666667 || screenImage=frame762.png	[{"center":"(1036.5,409.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"28.8654","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0.0681358519400115","size":"(14,38)"}]
T=56.14255 || screenImage=frame762.png	[{"center":"(1036.5,409.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"28.8654","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"0.0681358519400115","size":"(14,38)"}]
T=68.36174 || screenImage=frame955.png	[{"center":"(706.5,433.5)","visible":"true","name":"Yellow Worker 06","cameraDistance":"18.23282","viewed":"2.9154759474226504","rotationSpeed":"0","translationSpeed":"0.0762124878252999","size":"(22,62)"}]
T=7.763412 || screenImage=frame88.png	[{"center":"(792.5,401.0)","visible":"true","name":"Honda01","cameraDistance":"66.27703","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0","size":"(28,9)"}]
T=70.47174333333334 || screenImage=frame981.png	[{"center":"(1193.0,442.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"52.4169","viewed":"4.272001872658765","rotationSpeed":"0","translationSpeed":"0","size":"(9,28)"}]
T=70.49615 || screenImage=frame981.png	[{"center":"(1193.0,442.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"52.4169","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(9,28)"}]
T=76.30682 || screenImage=frame1050.png	[{"center":"(996.0,422.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"29.89885","viewed":"2.0615528128088303","rotationSpeed":"8.20564373494288","translationSpeed":"0","size":"(47,54)"}]
T=76.97772 || screenImage=frame1058.png	[{"center":"(937.5,445.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"40.88255","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"0.730420376429121","size":"(4,8)"}]
T=77.81243 || screenImage=frame1068.png	[{"center":"(1179.5,446.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"41.76547","viewed":"2.1213203435596424","rotationSpeed":"0","translationSpeed":"2.05732434820758","size":"(98,50)"}]
T=78.169325 || screenImage=frame1072.png	[{"center":"(1189.5,443.0)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"41.8937","viewed":"3.2015621187164243","rotationSpeed":"0","translationSpeed":"2.44350472677804","size":"(112,51)"}]
T=78.18556749999999 || screenImage=frame1072.png	[{"center":"(1189.5,443.0)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"41.8937","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"2.44350472677804","size":"(112,51)"}]
T=78.23266 || screenImage=frame1073.png	[{"center":"(1193.5,441.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"41.92239","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"1.99781362412262","size":"(112,52)"}]
T=80.66446333333333 || screenImage=frame1103.png	[{"center":"(883.5,421.0)","visible":"true","name":"Yellow Worker 2","cameraDistance":"17.80297","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"0.914975190080511","size":"(28,57)"}]
T=80.6838 || screenImage=frame1103.png	[{"center":"(883.5,421.0)","visible":"true","name":"Yellow Worker 2","cameraDistance":"17.80297","viewed":"4.031128874149275","rotationSpeed":"0","translationSpeed":"0.914975190080511","size":"(28,57)"}]
T=86.88482 || screenImage=frame1190.png	[{"center":"(977.0,386.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"22.90987","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0.170568102813616","size":"(17,36)"}]
T=87.027155 || screenImage=frame1193.png	[{"center":"(978.0,390.0)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"22.59205","viewed":"2.0","rotationSpeed":"0","translationSpeed":"0.195998058434266","size":"(17,37)"}]
T=87.04811 || screenImage=frame1193.png	[{"center":"(978.0,390.0)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"22.59205","viewed":"2.23606797749979","rotationSpeed":"0","translationSpeed":"0.195998058434266","size":"(17,37)"}]
T=87.10412000000001 || screenImage=frame1194.png	[{"center":"(978.5,390.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"22.49571","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0.18334475161031","size":"(18,38)"}]
T=87.13646 || screenImage=frame1194.png	[{"center":"(978.5,390.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"22.49571","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0.18334475161031","size":"(18,38)"}]
T=87.15965 || screenImage=frame1195.png	[{"center":"(979.0,392.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"22.39609","viewed":"3.0413812651491097","rotationSpeed":"0","translationSpeed":"0.201241216831543","size":"(17,38)"}]
