key	value
T=304.77225 || screenImage=frame4729.png	[{"center":"(1023.0,431.0)","visible":"true","name":"WorkerWalk","cameraDistance":"23.95514","viewed":"19.235384061671343","rotationSpeed":"0","translationSpeed":"0","size":"(21,37)"}]
T=304.9721 || screenImage=frame4732.png	[{"center":"(1057.0,430.0)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.10295","viewed":"10.770329614269007","rotationSpeed":"0","translationSpeed":"0","size":"(9,31)"},{"center":"(1058.0,446.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.10281","viewed":"16.650825805346713","rotationSpeed":"0","translationSpeed":"0","size":"(3,4)"}]
T=305.0013 || screenImage=frame4732.png	[{"center":"(1057.0,430.0)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.10295","viewed":"11.704699910719626","rotationSpeed":"0","translationSpeed":"0","size":"(9,31)"},{"center":"(1058.0,446.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.10281","viewed":"17.327723451163457","rotationSpeed":"0","translationSpeed":"0","size":"(3,4)"}]
T=305.0201 || screenImage=frame4732.png	[{"center":"(1057.0,430.0)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.10295","viewed":"13.341664064126334","rotationSpeed":"0","translationSpeed":"0","size":"(9,31)"},{"center":"(1058.0,446.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.10281","viewed":"19.448650338776723","rotationSpeed":"0","translationSpeed":"0","size":"(3,4)"}]
T=305.0389 || screenImage=frame4733.png	[{"center":"(1049.0,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.06191","viewed":"13.756816492197604","rotationSpeed":"0","translationSpeed":"0","size":"(13,32)"},{"center":"(1051.5,432.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.06199","viewed":"16.80773631397161","rotationSpeed":"0","translationSpeed":"0","size":"(10,38)"}]
T=305.0577 || screenImage=frame4733.png	[{"center":"(1049.0,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.06191","viewed":"14.150971698084906","rotationSpeed":"0","translationSpeed":"0","size":"(13,32)"},{"center":"(1051.5,432.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.06199","viewed":"17.334935823359714","rotationSpeed":"0","translationSpeed":"0","size":"(10,38)"}]
T=305.0744666666667 || screenImage=frame4733.png	[{"center":"(1049.0,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.06191","viewed":"12.5","rotationSpeed":"0","translationSpeed":"0","size":"(13,32)"},{"center":"(1051.5,432.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.06199","viewed":"15.508062419270823","rotationSpeed":"0","translationSpeed":"0","size":"(10,38)"}]
T=305.0912333333333 || screenImage=frame4734.png	[{"center":"(1045.5,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.02096","viewed":"9.192388155425117","rotationSpeed":"0","translationSpeed":"0","size":"(14,32)"},{"center":"(1050.5,430.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.02127","viewed":"13.946325680981353","rotationSpeed":"0","translationSpeed":"0","size":"(16,42)"}]
T=305.108 || screenImage=frame4734.png	[{"center":"(1045.5,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"27.02096","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"0","size":"(14,32)"},{"center":"(1050.5,430.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"23.02127","viewed":"9.617692030835672","rotationSpeed":"0","translationSpeed":"0","size":"(16,42)"}]
T=305.1625 || screenImage=frame4735.png	[{"center":"(1046.5,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"26.9761","viewed":"6.519202405202649","rotationSpeed":"0","translationSpeed":"0","size":"(26,32)"},{"center":"(1048.0,431.0)","visible":"true","name":"Worker Walker 4","cameraDistance":"22.97665","viewed":"8.06225774829855","rotationSpeed":"0","translationSpeed":"0","size":"(21,43)"}]
T=305.19255 || screenImage=frame4735.png	[{"center":"(1046.5,430.5)","visible":"true","name":"WorkerBarrier001","cameraDistance":"26.9761","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0","size":"(26,32)"},{"center":"(1048.0,431.0)","visible":"true","name":"Worker Walker 4","cameraDistance":"22.97665","viewed":"9.433981132056603","rotationSpeed":"0","translationSpeed":"0","size":"(21,43)"}]
T=305.2226 || screenImage=frame4735.png	[{"center":"(1087.5,436.5)","visible":"true","name":"Yellow Worker 8","cameraDistance":"26.07728","viewed":"12.020815280171307","rotationSpeed":"0","translationSpeed":"0.595647133566063","size":"(8,32)"},{"center":"(1085.0,440.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"24.25425","viewed":"15.532224567009067","rotationSpeed":"0","translationSpeed":"0","size":"(5,24)"}]
T=305.29870000000005 || screenImage=frame4737.png	[{"center":"(1267.5,424.0)","visible":"true","name":"Worker Walker 7","cameraDistance":"34.68511","viewed":"18.7949461292125","rotationSpeed":"0","translationSpeed":"0.276098016374233","size":"(28,35)"}]
T=305.6008 || screenImage=frame4741.png	[{"center":"(1384.0,411.0)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.22658","viewed":"19.313207915827967","rotationSpeed":"0","translationSpeed":"0","size":"(19,31)"}]
T=305.62850000000003 || screenImage=frame4741.png	[{"center":"(1384.0,411.0)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.22658","viewed":"16.492422502470642","rotationSpeed":"0","translationSpeed":"0","size":"(19,31)"}]
T=305.6562 || screenImage=frame4742.png	[{"center":"(1373.0,411.0)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.18999","viewed":"13.601470508735444","rotationSpeed":"0","translationSpeed":"0","size":"(19,31)"}]
T=305.67305 || screenImage=frame4742.png	[{"center":"(1373.0,411.0)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.18999","viewed":"6.324555320336759","rotationSpeed":"0","translationSpeed":"0","size":"(19,31)"}]
T=305.68989999999997 || screenImage=frame4742.png	[{"center":"(1373.0,411.0)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.18999","viewed":"5.0990195135927845","rotationSpeed":"0","translationSpeed":"0","size":"(19,31)"}]
T=305.7236 || screenImage=frame4743.png	[{"center":"(1360.0,410.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.15381","viewed":"10.111874208078342","rotationSpeed":"0","translationSpeed":"0","size":"(19,30)"}]
T=305.75685 || screenImage=frame4743.png	[{"center":"(1360.0,410.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.15381","viewed":"14.534441853748634","rotationSpeed":"0","translationSpeed":"0","size":"(19,30)"}]
T=305.7901 || screenImage=frame4744.png	[{"center":"(1347.5,410.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.11969","viewed":"11.76860229593982","rotationSpeed":"0","translationSpeed":"0","size":"(18,30)"}]
T=305.8105 || screenImage=frame4744.png	[{"center":"(1347.5,410.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.11969","viewed":"19.300259065618782","rotationSpeed":"0","translationSpeed":"0","size":"(18,30)"}]
T=305.8309 || screenImage=frame4744.png	[{"center":"(1347.5,410.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.11969","viewed":"19.03943276465977","rotationSpeed":"0","translationSpeed":"0","size":"(18,30)"}]
T=305.8513 || screenImage=frame4744.png	[{"center":"(1347.5,410.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"56.11969","viewed":"19.300259065618782","rotationSpeed":"0","translationSpeed":"0","size":"(18,30)"}]
T=305.87266666666665 || screenImage=frame4745.png	[{"center":"(1274.5,443.5)","visible":"true","name":"Worker Ham 1","cameraDistance":"23.04917","viewed":"11.76860229593982","rotationSpeed":"0","translationSpeed":"0","size":"(32,58)"}]
T=305.8940333333333 || screenImage=frame4745.png	[{"center":"(1025.0,426.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"25.52951","viewed":"18.788294228055936","rotationSpeed":"0","translationSpeed":"0.626642274667423","size":"(23,49)"}]
T=305.9154 || screenImage=frame4745.png	[{"center":"(987.5,429.0)","visible":"true","name":"WorkerBarrier001","cameraDistance":"26.50711","viewed":"5.024937810560445","rotationSpeed":"0","translationSpeed":"0","size":"(28,31)"},{"center":"(990.0,429.0)","visible":"true","name":"Worker Walker 4","cameraDistance":"22.51003","viewed":"5.385164807134504","rotationSpeed":"0","translationSpeed":"0","size":"(23,41)"}]
T=305.94870000000003 || screenImage=frame4746.png	[{"center":"(917.0,424.5)","visible":"true","name":"Barrels","cameraDistance":"34.03994","viewed":"8.73212459828649","rotationSpeed":"0","translationSpeed":"0","size":"(13,12)"},{"center":"(903.5,424.5)","visible":"true","name":"Barrels001","cameraDistance":"31.73425","viewed":"14.300349646075091","rotationSpeed":"0","translationSpeed":"0","size":"(18,16)"},{"center":"(928.0,425.0)","visible":"true","name":"WorkerWalk","cameraDistance":"23.15401","viewed":"15.264337522473747","rotationSpeed":"0","translationSpeed":"0","size":"(19,27)"}]
T=305.982 || screenImage=frame4746.png	[{"center":"(903.5,424.5)","visible":"true","name":"Barrels001","cameraDistance":"31.73425","viewed":"13.509256086106296","rotationSpeed":"0","translationSpeed":"0","size":"(18,16)"}]
T=306.5164 || screenImage=frame4753.png	[{"center":"(578.0,452.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"12.93287","viewed":"15.532224567009067","rotationSpeed":"0","translationSpeed":"0","size":"(41,96)"}]
T=308.1569 || screenImage=frame4772.png	[{"center":"(821.5,429.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"22.15066","viewed":"11.597413504743201","rotationSpeed":"0","translationSpeed":"0","size":"(20,38)"}]
T=308.17198 || screenImage=frame4772.png	[{"center":"(1098.0,403.0)","visible":"true","name":"ExcavatorC-03","cameraDistance":"19.90532","viewed":"7.0710678118654755","rotationSpeed":"0","translationSpeed":"0","size":"(25,23)"},{"center":"(1087.0,416.0)","visible":"true","name":"WorkerSmoking","cameraDistance":"39.04478","viewed":"18.973665961010276","rotationSpeed":"0","translationSpeed":"0","size":"(7,21)"}]
T=308.18706000000003 || screenImage=frame4772.png	[{"center":"(1098.0,403.0)","visible":"true","name":"ExcavatorC-03","cameraDistance":"19.90532","viewed":"19.1049731745428","rotationSpeed":"0","translationSpeed":"0","size":"(25,23)"},{"center":"(1135.5,407.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"77.53563","viewed":"19.448650338776723","rotationSpeed":"0","translationSpeed":"0","size":"(2,7)"}]
T=308.20214 || screenImage=frame4772.png	[{"center":"(1135.5,407.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"77.53563","viewed":"11.5","rotationSpeed":"0","translationSpeed":"0","size":"(2,7)"},{"center":"(1114.5,424.0)","visible":"true","name":"WorkerHam","cameraDistance":"34.51077","viewed":"19.474342094150447","rotationSpeed":"0","translationSpeed":"0","size":"(8,23)"}]
T=308.21722 || screenImage=frame4772.png	[{"center":"(1135.5,407.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"77.53563","viewed":"5.220153254455275","rotationSpeed":"0","translationSpeed":"0","size":"(2,7)"}]
T=309.6665 || screenImage=frame4789.png	[{"center":"(872.0,417.0)","visible":"true","name":"Worker Walker 7","cameraDistance":"30.47714","viewed":"14.866068747318506","rotationSpeed":"0","translationSpeed":"0.341885086331033","size":"(15,27)"}]
T=309.6858 || screenImage=frame4789.png	[{"center":"(872.0,417.0)","visible":"true","name":"Worker Walker 7","cameraDistance":"30.47714","viewed":"8.0","rotationSpeed":"0","translationSpeed":"0.341885086331033","size":"(15,27)"}]
T=309.7051 || screenImage=frame4789.png	[{"center":"(888.0,386.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"35.62972","viewed":"17.0","rotationSpeed":"8.4221405200282","translationSpeed":"0","size":"(125,83)"},{"center":"(872.0,417.0)","visible":"true","name":"Worker Walker 7","cameraDistance":"30.47714","viewed":"17.88854381999832","rotationSpeed":"0","translationSpeed":"0.341885086331033","size":"(15,27)"}]
T=309.7244 || screenImage=frame4790.png	[{"center":"(885.5,386.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"35.56398","viewed":"9.7082439194738","rotationSpeed":"6.715021618546","translationSpeed":"0","size":"(124,83)"}]
T=309.7437 || screenImage=frame4790.png	[{"center":"(885.5,386.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"35.56398","viewed":"12.010412149464313","rotationSpeed":"6.715021618546","translationSpeed":"0","size":"(124,83)"}]
T=309.78369999999995 || screenImage=frame4790.png	[{"center":"(885.5,386.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"35.56398","viewed":"19.981241202688086","rotationSpeed":"6.715021618546","translationSpeed":"0","size":"(124,83)"}]
T=309.8237 || screenImage=frame4791.png	[{"center":"(882.5,386.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"35.48583","viewed":"19.00657780874821","rotationSpeed":"8.80432623783288","translationSpeed":"0","size":"(122,83)"}]
T=309.9676 || screenImage=frame4792.png	[{"center":"(913.5,429.5)","visible":"true","name":"Worker Ham 1","cameraDistance":"20.3117","viewed":"13.583077707206124","rotationSpeed":"0","translationSpeed":"0","size":"(18,40)"}]
T=309.9867 || screenImage=frame4792.png	[{"center":"(913.5,429.5)","visible":"true","name":"Worker Ham 1","cameraDistance":"20.3117","viewed":"16.507574019219177","rotationSpeed":"0","translationSpeed":"0","size":"(18,40)"}]
T=310.1234 || screenImage=frame4794.png	[{"center":"(906.5,429.5)","visible":"true","name":"Worker Ham 1","cameraDistance":"20.1675","viewed":"19.81161275615895","rotationSpeed":"0","translationSpeed":"0","size":"(18,40)"}]
T=310.14730000000003 || screenImage=frame4794.png	[{"center":"(856.5,417.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"29.96385","viewed":"12.589678312014172","rotationSpeed":"0","translationSpeed":"0.346062791234737","size":"(16,28)"}]
T=310.1712 || screenImage=frame4795.png	[{"center":"(776.5,426.5)","visible":"true","name":"Yellow Worker 8","cameraDistance":"21.86982","viewed":"14.983324063771697","rotationSpeed":"0","translationSpeed":"0.595195211411216","size":"(22,48)"}]
T=310.38045 || screenImage=frame4797.png	[{"center":"(706.0,434.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"20.27928","viewed":"15.628499608087784","rotationSpeed":"0","translationSpeed":"0","size":"(23,42)"}]
T=310.4642333333333 || screenImage=frame4798.png	[{"center":"(702.0,434.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"20.18406","viewed":"19.448650338776723","rotationSpeed":"0","translationSpeed":"0","size":"(23,42)"}]
T=310.5687 || screenImage=frame4799.png	[{"center":"(700.0,435.0)","visible":"true","name":"Worker Walker 3","cameraDistance":"20.07987","viewed":"16.0312195418814","rotationSpeed":"0","translationSpeed":"0","size":"(23,43)"}]
T=310.587975 || screenImage=frame4799.png	[{"center":"(700.0,435.0)","visible":"true","name":"Worker Walker 3","cameraDistance":"20.07987","viewed":"17.11724276862369","rotationSpeed":"0","translationSpeed":"0","size":"(23,43)"}]
T=310.6458 || screenImage=frame4800.png	[{"center":"(772.5,428.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"21.40346","viewed":"14.773286702694158","rotationSpeed":"0","translationSpeed":"0.550506414746529","size":"(22,49)"}]
T=310.7157 || screenImage=frame4801.png	[{"center":"(772.5,428.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"21.30095","viewed":"7.566372975210778","rotationSpeed":"0","translationSpeed":"0.662173060326845","size":"(22,49)"}]
T=310.73170000000005 || screenImage=frame4801.png	[{"center":"(772.5,428.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"21.30095","viewed":"9.5524865872714","rotationSpeed":"0","translationSpeed":"0.662173060326845","size":"(22,49)"}]
T=310.7797 || screenImage=frame4801.png	[{"center":"(952.0,430.0)","visible":"true","name":"Worker Walker 5","cameraDistance":"16.94396","viewed":"5.656854249492381","rotationSpeed":"0","translationSpeed":"0","size":"(27,39)"},{"center":"(950.5,411.5)","visible":"true","name":"WorkerSmoking","cameraDistance":"37.12204","viewed":"15.508062419270823","rotationSpeed":"0","translationSpeed":"0","size":"(8,16)"}]
T=310.7957 || screenImage=frame4801.png	[{"center":"(980.5,417.5)","visible":"true","name":"WorkerHam","cameraDistance":"32.65936","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(16,28)"},{"center":"(985.0,402.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"76.06131","viewed":"19.235384061671343","rotationSpeed":"0","translationSpeed":"0","size":"(3,11)"}]
T=312.7669 || screenImage=frame4824.png	[{"center":"(1157.0,428.0)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"31.68816","viewed":"16.0312195418814","rotationSpeed":"0","translationSpeed":"0.636224374798393","size":"(45,31)"}]
T=312.79423333333335 || screenImage=frame4824.png	[{"center":"(1157.0,428.0)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"31.68816","viewed":"13.0","rotationSpeed":"0","translationSpeed":"0.636224374798393","size":"(45,31)"}]
T=312.89396666666664 || screenImage=frame4825.png	[{"center":"(1160.0,428.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"31.54946","viewed":"17.240939649566666","rotationSpeed":"0","translationSpeed":"0.640140565654009","size":"(49,32)"}]
T=312.9165 || screenImage=frame4825.png	[{"center":"(1160.0,428.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"31.54946","viewed":"16.00781059358212","rotationSpeed":"0","translationSpeed":"0.640140565654009","size":"(49,32)"}]
T=312.9511 || screenImage=frame4826.png	[{"center":"(1164.0,428.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"31.40859","viewed":"16.00781059358212","rotationSpeed":"0","translationSpeed":"0.634645414638997","size":"(49,32)"}]
T=313.0828 || screenImage=frame4827.png	[{"center":"(1169.5,429.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"31.26509","viewed":"16.80773631397161","rotationSpeed":"0","translationSpeed":"0.666061318126689","size":"(50,32)"}]
T=313.22163333333333 || screenImage=frame4829.png	[{"center":"(997.5,403.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"73.15134","viewed":"8.860022573334675","rotationSpeed":"0","translationSpeed":"0","size":"(4,12)"}]
T=313.2463666666667 || screenImage=frame4829.png	[{"center":"(914.5,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.52707","viewed":"8.32165848854662","rotationSpeed":"12.7738490735585","translationSpeed":"0","size":"(50,101)"}]
T=313.2711 || screenImage=frame4829.png	[{"center":"(914.5,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.52707","viewed":"9.604686356149273","rotationSpeed":"12.7738490735585","translationSpeed":"0","size":"(50,101)"}]
T=313.2907 || screenImage=frame4830.png	[{"center":"(917.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.39879","viewed":"12.36931687685298","rotationSpeed":"12.1499445160727","translationSpeed":"0","size":"(47,101)"},{"center":"(918.0,396.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"49.38498","viewed":"19.00657780874821","rotationSpeed":"0","translationSpeed":"0","size":"(1,2)"}]
T=313.3103 || screenImage=frame4830.png	[{"center":"(917.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.39879","viewed":"11.045361017187261","rotationSpeed":"12.1499445160727","translationSpeed":"0","size":"(47,101)"},{"center":"(918.0,396.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"49.38498","viewed":"16.80029761641144","rotationSpeed":"0","translationSpeed":"0","size":"(1,2)"}]
T=313.32989999999995 || screenImage=frame4830.png	[{"center":"(918.0,396.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"49.38498","viewed":"7.433034373659253","rotationSpeed":"0","translationSpeed":"0","size":"(1,2)"},{"center":"(917.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.39879","viewed":"9.219544457292887","rotationSpeed":"12.1499445160727","translationSpeed":"0","size":"(47,101)"}]
T=313.3495 || screenImage=frame4830.png	[{"center":"(918.0,396.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"49.38498","viewed":"10.307764064044152","rotationSpeed":"0","translationSpeed":"0","size":"(1,2)"},{"center":"(917.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.39879","viewed":"10.816653826391969","rotationSpeed":"12.1499445160727","translationSpeed":"0","size":"(47,101)"}]
T=313.4177 || screenImage=frame4831.png	[{"center":"(920.5,383.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.2637","viewed":"11.423659658795863","rotationSpeed":"11.9658669338096","translationSpeed":"0","size":"(46,102)"}]
T=313.435975 || screenImage=frame4831.png	[{"center":"(920.5,383.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.2637","viewed":"11.335784048754634","rotationSpeed":"11.9658669338096","translationSpeed":"0","size":"(46,102)"}]
T=313.472525 || screenImage=frame4832.png	[{"center":"(924.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.11934","viewed":"16.1245154965971","rotationSpeed":"15.1166290664687","translationSpeed":"0","size":"(47,103)"}]
T=313.4908 || screenImage=frame4832.png	[{"center":"(924.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.11934","viewed":"11.704699910719626","rotationSpeed":"15.1166290664687","translationSpeed":"0","size":"(47,103)"}]
T=313.50935 || screenImage=frame4832.png	[{"center":"(924.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.11934","viewed":"10.63014581273465","rotationSpeed":"15.1166290664687","translationSpeed":"0","size":"(47,103)"}]
T=313.5279 || screenImage=frame4832.png	[{"center":"(924.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"31.11934","viewed":"9.219544457292887","rotationSpeed":"15.1166290664687","translationSpeed":"0","size":"(47,103)"}]
T=313.54645 || screenImage=frame4833.png	[{"center":"(926.5,383.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"30.99753","viewed":"9.300537618869138","rotationSpeed":"11.378607192526","translationSpeed":"0","size":"(48,104)"}]
T=313.565 || screenImage=frame4833.png	[{"center":"(926.5,383.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"30.99753","viewed":"14.159802258506296","rotationSpeed":"11.378607192526","translationSpeed":"0","size":"(48,104)"}]
T=313.60310000000004 || screenImage=frame4833.png	[{"center":"(926.5,383.5)","visible":"true","name":"ExcavatorD-01","cameraDistance":"30.99753","viewed":"16.32482771731451","rotationSpeed":"11.378607192526","translationSpeed":"0","size":"(48,104)"}]
T=313.6412 || screenImage=frame4834.png	[{"center":"(929.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"30.86154","viewed":"17.0","rotationSpeed":"13.3684663968577","translationSpeed":"0","size":"(49,105)"}]
T=313.66633333333334 || screenImage=frame4834.png	[{"center":"(929.0,384.0)","visible":"true","name":"ExcavatorD-01","cameraDistance":"30.86154","viewed":"13.601470508735444","rotationSpeed":"13.3684663968577","translationSpeed":"0","size":"(49,105)"}]
T=313.6914666666667 || screenImage=frame4834.png	[{"center":"(983.0,419.0)","visible":"true","name":"WorkerSmoking","cameraDistance":"33.49161","viewed":"6.4031242374328485","rotationSpeed":"0","translationSpeed":"0","size":"(9,23)"},{"center":"(972.0,403.0)","visible":"true","name":"ExcavatorC-03","cameraDistance":"14.75536","viewed":"13.038404810405298","rotationSpeed":"0","translationSpeed":"0","size":"(47,25)"}]
T=313.7166 || screenImage=frame4834.png	[{"center":"(1006.0,404.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"72.53249","viewed":"8.73212459828649","rotationSpeed":"0","translationSpeed":"0","size":"(5,12)"},{"center":"(983.0,419.0)","visible":"true","name":"WorkerSmoking","cameraDistance":"33.49161","viewed":"18.601075237738275","rotationSpeed":"0","translationSpeed":"0","size":"(9,23)"}]
T=313.75 || screenImage=frame4835.png	[{"center":"(1026.0,423.0)","visible":"true","name":"WorkerHam","cameraDistance":"29.04053","viewed":"16.15549442140351","rotationSpeed":"0","translationSpeed":"0","size":"(19,33)"}]
T=313.7834 || screenImage=frame4835.png	[{"center":"(1026.0,423.0)","visible":"true","name":"WorkerHam","cameraDistance":"29.04053","viewed":"19.209372712298546","rotationSpeed":"0","translationSpeed":"0","size":"(19,33)"}]
T=313.8088333333333 || screenImage=frame4836.png	[{"center":"(1029.0,424.0)","visible":"true","name":"WorkerHam","cameraDistance":"28.92773","viewed":"10.0","rotationSpeed":"0","translationSpeed":"0","size":"(19,33)"},{"center":"(1038.0,436.5)","visible":"true","name":"Worker Walker 5","cameraDistance":"13.20619","viewed":"18.527007313648905","rotationSpeed":"0","translationSpeed":"0","size":"(37,32)"}]
T=313.8342666666666 || screenImage=frame4836.png	[{"center":"(1029.0,424.0)","visible":"true","name":"WorkerHam","cameraDistance":"28.92773","viewed":"8.0","rotationSpeed":"0","translationSpeed":"0","size":"(19,33)"},{"center":"(1038.0,436.5)","visible":"true","name":"Worker Walker 5","cameraDistance":"13.20619","viewed":"12.539936203984453","rotationSpeed":"0","translationSpeed":"0","size":"(37,32)"}]
T=313.90344 || screenImage=frame4837.png	[{"center":"(1031.0,424.5)","visible":"true","name":"WorkerHam","cameraDistance":"28.78902","viewed":"15.532224567009067","rotationSpeed":"0","translationSpeed":"0","size":"(19,34)"},{"center":"(1012.0,404.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"72.15606","viewed":"18.553975315279473","rotationSpeed":"0","translationSpeed":"0","size":"(5,12)"}]
T=313.91801999999996 || screenImage=frame4837.png	[{"center":"(980.0,403.0)","visible":"true","name":"ExcavatorC-03","cameraDistance":"14.47256","viewed":"5.385164807134504","rotationSpeed":"0","translationSpeed":"0","size":"(43,25)"},{"center":"(990.0,420.0)","visible":"true","name":"WorkerSmoking","cameraDistance":"33.10797","viewed":"14.422205101855956","rotationSpeed":"0","translationSpeed":"0","size":"(9,25)"}]
T=313.96625 || screenImage=frame4837.png	[{"center":"(924.5,396.5)","visible":"true","name":"Yellow Worker 3","cameraDistance":"48.44024","viewed":"15.508062419270823","rotationSpeed":"0","translationSpeed":"0","size":"(2,4)"}]
T=313.9999 || screenImage=frame4838.png	[{"center":"(878.5,428.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.59845","viewed":"17.10263137648707","rotationSpeed":"0","translationSpeed":"0.343723413601375","size":"(20,36)"}]
T=314.018075 || screenImage=frame4838.png	[{"center":"(878.5,428.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.59845","viewed":"17.902513789968157","rotationSpeed":"0","translationSpeed":"0.343723413601375","size":"(20,36)"}]
T=314.03625 || screenImage=frame4838.png	[{"center":"(878.5,428.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.59845","viewed":"14.577379737113251","rotationSpeed":"0","translationSpeed":"0.343723413601375","size":"(20,36)"}]
T=314.05442500000004 || screenImage=frame4838.png	[{"center":"(878.5,428.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.59845","viewed":"14.577379737113251","rotationSpeed":"0","translationSpeed":"0.343723413601375","size":"(20,36)"}]
T=314.0726 || screenImage=frame4838.png	[{"center":"(878.5,428.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.59845","viewed":"19.144189719076646","rotationSpeed":"0","translationSpeed":"0.343723413601375","size":"(20,36)"}]
T=314.1479 || screenImage=frame4839.png	[{"center":"(880.0,429.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.4252","viewed":"16.77050983124842","rotationSpeed":"0","translationSpeed":"0.344656387000781","size":"(21,36)"}]
T=314.17173333333335 || screenImage=frame4839.png	[{"center":"(880.0,429.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"23.4252","viewed":"9.7082439194738","rotationSpeed":"0","translationSpeed":"0.344656387000781","size":"(21,36)"}]
