key	value
T=279.673 || screenImage=frame4320.png	[{"center":"(676.5,347.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"16.07148","viewed":"6.800735254367722","rotationSpeed":"0","translationSpeed":"0","size":"(12,49)"}]
T=279.69065 || screenImage=frame4320.png	[{"center":"(676.5,347.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"16.07148","viewed":"6.020797289396148","rotationSpeed":"0","translationSpeed":"0","size":"(12,49)"}]
T=279.7083 || screenImage=frame4320.png	[{"center":"(676.5,347.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"16.07148","viewed":"7.762087348130012","rotationSpeed":"0","translationSpeed":"0","size":"(12,49)"}]
T=280.6136 || screenImage=frame4335.png	[{"center":"(673.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.75205","viewed":"6.670832032063167","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.6361 || screenImage=frame4336.png	[{"center":"(673.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.73148","viewed":"7.516648189186454","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.65639999999996 || screenImage=frame4336.png	[{"center":"(673.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.73148","viewed":"8.514693182963201","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.6767 || screenImage=frame4336.png	[{"center":"(673.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.73148","viewed":"6.519202405202649","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.6989 || screenImage=frame4337.png	[{"center":"(672.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.7112","viewed":"8.74642784226795","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.7211 || screenImage=frame4337.png	[{"center":"(672.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.7112","viewed":"9.300537618869138","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.74069999999995 || screenImage=frame4337.png	[{"center":"(672.5,346.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.7112","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.7603 || screenImage=frame4338.png	[{"center":"(672.5,347.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.68846","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.79655 || screenImage=frame4338.png	[{"center":"(672.5,347.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.68846","viewed":"1.5811388300841898","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=280.8328 || screenImage=frame4339.png	[{"center":"(672.5,347.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.66751","viewed":"8.860022573334675","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=281.0427 || screenImage=frame4342.png	[{"center":"(671.5,348.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.60441","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0","size":"(12,51)"}]
T=281.0791 || screenImage=frame4343.png	[{"center":"(671.5,348.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.58442","viewed":"8.514693182963201","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=281.101 || screenImage=frame4343.png	[{"center":"(671.5,348.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.58442","viewed":"9.300537618869138","rotationSpeed":"0","translationSpeed":"0","size":"(12,50)"}]
T=281.2404 || screenImage=frame4346.png	[{"center":"(671.0,350.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.52271","viewed":"6.082762530298219","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.2779 || screenImage=frame4346.png	[{"center":"(671.0,350.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.52271","viewed":"4.0","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.3134 || screenImage=frame4347.png	[{"center":"(670.5,350.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.50235","viewed":"4.5","rotationSpeed":"0","translationSpeed":"0","size":"(12,51)"}]
T=281.3278 || screenImage=frame4347.png	[{"center":"(670.5,350.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.50235","viewed":"7.566372975210778","rotationSpeed":"0","translationSpeed":"0","size":"(12,51)"}]
T=281.48850000000004 || screenImage=frame4350.png	[{"center":"(670.5,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.44087","viewed":"7.762087348130012","rotationSpeed":"0","translationSpeed":"0","size":"(12,51)"}]
T=281.5054 || screenImage=frame4350.png	[{"center":"(670.5,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.44087","viewed":"6.020797289396148","rotationSpeed":"0","translationSpeed":"0","size":"(12,51)"}]
T=281.5427 || screenImage=frame4351.png	[{"center":"(670.0,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.42092","viewed":"5.385164807134504","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.55128 || screenImage=frame4351.png	[{"center":"(670.0,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.42092","viewed":"5.0","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.55986 || screenImage=frame4351.png	[{"center":"(670.0,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.42092","viewed":"7.280109889280518","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.56844 || screenImage=frame4351.png	[{"center":"(670.0,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.42092","viewed":"7.280109889280518","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.57702 || screenImage=frame4351.png	[{"center":"(670.0,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.42092","viewed":"7.615773105863909","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.5856 || screenImage=frame4351.png	[{"center":"(670.0,352.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.42092","viewed":"8.06225774829855","rotationSpeed":"0","translationSpeed":"0","size":"(13,51)"}]
T=281.7451 || screenImage=frame4354.png	[{"center":"(669.5,353.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.35954","viewed":"6.041522986797286","rotationSpeed":"0","translationSpeed":"0","size":"(12,52)"}]
T=281.76784999999995 || screenImage=frame4354.png	[{"center":"(669.5,353.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.35954","viewed":"9.192388155425117","rotationSpeed":"0","translationSpeed":"0","size":"(12,52)"}]
T=282.0504 || screenImage=frame4359.png	[{"center":"(668.5,356.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.25344","viewed":"8.73212459828649","rotationSpeed":"0","translationSpeed":"0","size":"(12,51)"}]
T=282.4058 || screenImage=frame4365.png	[{"center":"(667.0,358.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.13052","viewed":"5.408326913195984","rotationSpeed":"0","translationSpeed":"0","size":"(13,52)"}]
T=282.4202 || screenImage=frame4365.png	[{"center":"(667.0,358.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.13052","viewed":"8.0156097709407","rotationSpeed":"0","translationSpeed":"0","size":"(13,52)"}]
T=282.4346 || screenImage=frame4365.png	[{"center":"(667.0,358.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.13052","viewed":"8.139410298049853","rotationSpeed":"0","translationSpeed":"0","size":"(13,52)"}]
T=282.449 || screenImage=frame4366.png	[{"center":"(667.0,359.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.10991","viewed":"9.013878188659973","rotationSpeed":"0","translationSpeed":"0","size":"(13,52)"}]
T=282.61065 || screenImage=frame4368.png	[{"center":"(666.5,360.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.06937","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"0","size":"(12,52)"}]
T=282.6335 || screenImage=frame4369.png	[{"center":"(666.0,361.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.04558","viewed":"4.123105625617661","rotationSpeed":"0","translationSpeed":"0","size":"(13,53)"}]
T=282.6707 || screenImage=frame4369.png	[{"center":"(666.0,361.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"15.04558","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0","size":"(13,53)"}]
T=283.3710666666667 || screenImage=frame4381.png	[{"center":"(663.0,366.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.79427","viewed":"2.23606797749979","rotationSpeed":"0","translationSpeed":"0","size":"(13,53)"}]
T=283.7061 || screenImage=frame4386.png	[{"center":"(662.0,368.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.6824","viewed":"9.055385138137417","rotationSpeed":"0","translationSpeed":"0","size":"(13,53)"}]
T=283.7281 || screenImage=frame4387.png	[{"center":"(662.0,368.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.66086","viewed":"6.946221994724902","rotationSpeed":"0","translationSpeed":"0","size":"(13,54)"}]
T=283.7501 || screenImage=frame4387.png	[{"center":"(662.0,368.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.66086","viewed":"8.139410298049853","rotationSpeed":"0","translationSpeed":"0","size":"(13,54)"}]
T=283.8299 || screenImage=frame4388.png	[{"center":"(661.5,368.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.63817","viewed":"9.82344135219425","rotationSpeed":"0","translationSpeed":"0","size":"(14,54)"}]
T=283.8709333333333 || screenImage=frame4389.png	[{"center":"(661.0,369.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.61668","viewed":"9.962429422585638","rotationSpeed":"0","translationSpeed":"0","size":"(13,54)"}]
T=283.9953 || screenImage=frame4391.png	[{"center":"(661.0,370.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.57491","viewed":"9.656603957913983","rotationSpeed":"0","translationSpeed":"0","size":"(13,54)"}]
T=284.0318 || screenImage=frame4392.png	[{"center":"(660.5,371.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.5537","viewed":"7.632168761236874","rotationSpeed":"0","translationSpeed":"0","size":"(14,55)"}]
T=284.06059999999997 || screenImage=frame4392.png	[{"center":"(660.5,371.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.5537","viewed":"6.576473218982953","rotationSpeed":"0","translationSpeed":"0","size":"(14,55)"}]
T=284.075 || screenImage=frame4392.png	[{"center":"(660.5,371.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.5537","viewed":"9.013878188659973","rotationSpeed":"0","translationSpeed":"0","size":"(14,55)"}]
T=284.1136 || screenImage=frame4393.png	[{"center":"(660.0,371.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.53193","viewed":"8.902246907382429","rotationSpeed":"0","translationSpeed":"0","size":"(13,54)"}]
T=284.2246 || screenImage=frame4395.png	[{"center":"(660.0,372.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.48823","viewed":"8.602325267042627","rotationSpeed":"0","translationSpeed":"0","size":"(13,55)"}]
T=284.6787 || screenImage=frame4402.png	[{"center":"(658.0,376.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.3338","viewed":"4.47213595499958","rotationSpeed":"0","translationSpeed":"0","size":"(13,55)"}]
T=284.70750000000004 || screenImage=frame4402.png	[{"center":"(658.0,376.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.3338","viewed":"5.0","rotationSpeed":"0","translationSpeed":"0","size":"(13,55)"}]
T=284.7363 || screenImage=frame4403.png	[{"center":"(657.5,376.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"14.31154","viewed":"6.519202405202649","rotationSpeed":"0","translationSpeed":"0","size":"(14,56)"}]
T=284.9501 || screenImage=frame4406.png	[{"center":"(799.5,415.5)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"36.47211","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"0","size":"(1600,648)"}]
T=284.9734 || screenImage=frame4407.png	[{"center":"(799.5,415.5)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"36.46917","viewed":"6.670832032063167","rotationSpeed":"0","translationSpeed":"0","size":"(1600,648)"}]
T=285.1469 || screenImage=frame4410.png	[{"center":"(837.0,422.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"23.76667","viewed":"3.605551275463989","rotationSpeed":"0","translationSpeed":"0.390570622554893","size":"(15,35)"}]
T=285.1646 || screenImage=frame4410.png	[{"center":"(837.0,422.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"23.76667","viewed":"4.0","rotationSpeed":"0","translationSpeed":"0.390570622554893","size":"(15,35)"}]
T=285.2086 || screenImage=frame4411.png	[{"center":"(837.0,422.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"23.73322","viewed":"6.4031242374328485","rotationSpeed":"0","translationSpeed":"0.346382725987628","size":"(15,35)"},{"center":"(849.5,420.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"21.47536","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0.51867187373193","size":"(22,50)"}]
T=285.23055 || screenImage=frame4411.png	[{"center":"(849.5,420.5)","visible":"true","name":"Yellow Worker 9","cameraDistance":"21.47536","viewed":"6.519202405202649","rotationSpeed":"0","translationSpeed":"0.51867187373193","size":"(22,50)"}]
T=285.402 || screenImage=frame4414.png	[{"center":"(852.0,422.0)","visible":"true","name":"Yellow Worker 9","cameraDistance":"21.41365","viewed":"2.23606797749979","rotationSpeed":"0","translationSpeed":"0.550687214397462","size":"(23,51)"}]
T=285.4219 || screenImage=frame4414.png	[{"center":"(852.0,422.0)","visible":"true","name":"Yellow Worker 9","cameraDistance":"21.41365","viewed":"5.385164807134504","rotationSpeed":"0","translationSpeed":"0.550687214397462","size":"(23,51)"}]
T=285.4418 || screenImage=frame4414.png	[{"center":"(852.0,422.0)","visible":"true","name":"Yellow Worker 9","cameraDistance":"21.41365","viewed":"6.082762530298219","rotationSpeed":"0","translationSpeed":"0.550687214397462","size":"(23,51)"}]
T=285.4851 || screenImage=frame4415.png	[{"center":"(852.5,423.0)","visible":"true","name":"Yellow Worker 9","cameraDistance":"21.39324","viewed":"6.5","rotationSpeed":"0","translationSpeed":"0.552008850429223","size":"(22,51)"}]
T=285.5294 || screenImage=frame4416.png	[{"center":"(799.5,418.0)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"36.44338","viewed":"2.0615528128088303","rotationSpeed":"0","translationSpeed":"0","size":"(1600,643)"}]
T=285.6076 || screenImage=frame4417.png	[{"center":"(659.0,388.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"13.98769","viewed":"9.604686356149273","rotationSpeed":"29.8680296896009","translationSpeed":"0.306222679374884","size":"(19,56)"}]
T=285.916 || screenImage=frame4422.png	[{"center":"(659.5,393.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"13.86942","viewed":"4.527692569068709","rotationSpeed":"20.6881199616861","translationSpeed":"0.261892082806311","size":"(22,58)"}]
T=285.9498 || screenImage=frame4423.png	[{"center":"(660.0,394.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"13.84594","viewed":"8.48528137423857","rotationSpeed":"17.9318825890179","translationSpeed":"0.244505525424575","size":"(23,57)"}]
T=288.4274 || screenImage=frame4461.png	[{"center":"(660.5,429.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.90502","viewed":"7.826237921249264","rotationSpeed":"19.4357093401556","translationSpeed":"0.987723260904612","size":"(36,59)"}]
T=288.44685 || screenImage=frame4461.png	[{"center":"(660.5,429.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.90502","viewed":"8.845903006477066","rotationSpeed":"19.4357093401556","translationSpeed":"0.987723260904612","size":"(36,59)"}]
T=288.4663 || screenImage=frame4461.png	[{"center":"(660.5,429.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.90502","viewed":"7.158910531638177","rotationSpeed":"19.4357093401556","translationSpeed":"0.987723260904612","size":"(36,59)"}]
T=288.4895 || screenImage=frame4462.png	[{"center":"(661.0,431.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.88274","viewed":"3.905124837953327","rotationSpeed":"19.5195538404369","translationSpeed":"0.959372356879449","size":"(37,60)"}]
T=288.5127 || screenImage=frame4462.png	[{"center":"(661.0,431.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.88274","viewed":"4.716990566028302","rotationSpeed":"19.5195538404369","translationSpeed":"0.959372356879449","size":"(37,60)"}]
T=288.8381 || screenImage=frame4467.png	[{"center":"(665.0,446.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.77347","viewed":"7.810249675906654","rotationSpeed":"26.5537155711317","translationSpeed":"0.878469542640262","size":"(41,57)"}]
T=288.8752 || screenImage=frame4467.png	[{"center":"(665.0,446.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.77347","viewed":"8.06225774829855","rotationSpeed":"26.5537155711317","translationSpeed":"0.878469542640262","size":"(41,57)"}]
T=288.91235 || screenImage=frame4468.png	[{"center":"(665.5,449.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.75084","viewed":"7.826237921249264","rotationSpeed":"33.6843628243231","translationSpeed":"0.964864734900108","size":"(42,55)"}]
T=288.9495 || screenImage=frame4469.png	[{"center":"(666.0,452.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.73081","viewed":"3.605551275463989","rotationSpeed":"30.1100734476869","translationSpeed":"0.730451134350901","size":"(43,55)"}]
T=288.959275 || screenImage=frame4469.png	[{"center":"(666.0,452.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.73081","viewed":"7.810249675906654","rotationSpeed":"30.1100734476869","translationSpeed":"0.730451134350901","size":"(43,55)"}]
T=288.96905000000004 || screenImage=frame4469.png	[{"center":"(666.0,452.0)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.73081","viewed":"7.615773105863909","rotationSpeed":"30.1100734476869","translationSpeed":"0.730451134350901","size":"(43,55)"}]
T=289.2914 || screenImage=frame4474.png	[{"center":"(670.5,466.5)","visible":"true","name":"Worker stand N260412","cameraDistance":"12.63214","viewed":"7.106335201775948","rotationSpeed":"56.3908710485447","translationSpeed":"0.590582479901681","size":"(52,44)"}]
T=291.083 || screenImage=frame4502.png	[{"center":"(771.0,443.5)","visible":"true","name":"White worker 1","cameraDistance":"14.36001","viewed":"6.5","rotationSpeed":"0","translationSpeed":"0","size":"(27,40)"}]
T=291.1225 || screenImage=frame4503.png	[{"center":"(770.5,443.5)","visible":"true","name":"White worker 1","cameraDistance":"14.33153","viewed":"7.3824115301167","rotationSpeed":"0","translationSpeed":"0","size":"(26,40)"}]
T=291.73670000000004 || screenImage=frame4513.png	[{"center":"(770.0,443.5)","visible":"true","name":"White worker 1","cameraDistance":"14.08333","viewed":"9.86154146165801","rotationSpeed":"0","translationSpeed":"0","size":"(27,40)"}]
T=292.19295 || screenImage=frame4521.png	[{"center":"(799.5,413.0)","visible":"true","name":"Layer:0-Boundry-Wood","cameraDistance":"36.19812","viewed":"4.716990566028302","rotationSpeed":"0","translationSpeed":"0","size":"(1600,653)"}]
T=293.2246 || screenImage=frame4538.png	[{"center":"(767.5,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.45016","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(28,41)"}]
T=293.2484 || screenImage=frame4539.png	[{"center":"(767.5,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.42619","viewed":"1.8027756377319946","rotationSpeed":"0","translationSpeed":"0","size":"(28,41)"}]
T=293.2674 || screenImage=frame4539.png	[{"center":"(767.5,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.42619","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(28,41)"}]
T=293.2864 || screenImage=frame4539.png	[{"center":"(767.5,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.42619","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0","size":"(28,41)"}]
T=293.31025 || screenImage=frame4540.png	[{"center":"(767.0,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.40205","viewed":"4.242640687119285","rotationSpeed":"0","translationSpeed":"0","size":"(29,41)"}]
T=293.3341 || screenImage=frame4540.png	[{"center":"(767.0,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.40205","viewed":"1.4142135623730951","rotationSpeed":"0","translationSpeed":"0","size":"(29,41)"}]
T=293.35429999999997 || screenImage=frame4540.png	[{"center":"(767.0,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.40205","viewed":"9.219544457292887","rotationSpeed":"0","translationSpeed":"0","size":"(29,41)"}]
T=293.3745 || screenImage=frame4541.png	[{"center":"(767.0,445.0)","visible":"true","name":"White worker 1","cameraDistance":"13.37597","viewed":"6.4031242374328485","rotationSpeed":"0","translationSpeed":"0","size":"(29,41)"}]
T=294.4525 || screenImage=frame4559.png	[{"center":"(1593.0,452.0)","visible":"true","name":"Barrels","cameraDistance":"39.55359","viewed":"5.0","rotationSpeed":"0","translationSpeed":"0","size":"(13,19)"}]
T=295.68629999999996 || screenImage=frame4580.png	[{"center":"(809.0,434.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"14.77813","viewed":"7.810249675906654","rotationSpeed":"0","translationSpeed":"0.791224700256491","size":"(25,31)"}]
T=295.7039 || screenImage=frame4580.png	[{"center":"(809.0,434.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"14.77813","viewed":"8.94427190999916","rotationSpeed":"0","translationSpeed":"0.791224700256491","size":"(25,31)"}]
T=295.732125 || screenImage=frame4581.png	[{"center":"(809.0,434.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"14.71002","viewed":"9.486832980505138","rotationSpeed":"0","translationSpeed":"0.763899928725063","size":"(25,31)"}]
T=297.68935 || screenImage=frame4614.png	[{"center":"(749.0,450.0)","visible":"true","name":"White worker 1","cameraDistance":"11.4006","viewed":"9.433981132056603","rotationSpeed":"0","translationSpeed":"0","size":"(35,45)"}]
T=297.7046 || screenImage=frame4614.png	[{"center":"(749.0,450.0)","visible":"true","name":"White worker 1","cameraDistance":"11.4006","viewed":"8.06225774829855","rotationSpeed":"0","translationSpeed":"0","size":"(35,45)"}]
T=297.74055 || screenImage=frame4615.png	[{"center":"(748.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.36825","viewed":"5.70087712549569","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=297.7765 || screenImage=frame4616.png	[{"center":"(748.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.33771","viewed":"6.519202405202649","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=297.8089 || screenImage=frame4616.png	[{"center":"(748.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.33771","viewed":"4.743416490252569","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=297.8220333333333 || screenImage=frame4617.png	[{"center":"(748.0,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.3077","viewed":"5.220153254455275","rotationSpeed":"0","translationSpeed":"0","size":"(35,46)"}]
T=297.8752 || screenImage=frame4617.png	[{"center":"(748.0,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.3077","viewed":"6.5","rotationSpeed":"0","translationSpeed":"0","size":"(35,46)"}]
T=297.90209999999996 || screenImage=frame4618.png	[{"center":"(747.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.27435","viewed":"4.527692569068709","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=297.929 || screenImage=frame4618.png	[{"center":"(747.5,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.27435","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=297.94586666666663 || screenImage=frame4619.png	[{"center":"(747.0,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.24228","viewed":"9.7082439194738","rotationSpeed":"0","translationSpeed":"0","size":"(35,46)"}]
T=297.9796 || screenImage=frame4619.png	[{"center":"(747.0,450.5)","visible":"true","name":"White worker 1","cameraDistance":"11.24228","viewed":"5.408326913195984","rotationSpeed":"0","translationSpeed":"0","size":"(35,46)"}]
T=298.04495 || screenImage=frame4620.png	[{"center":"(746.5,451.5)","visible":"true","name":"White worker 1","cameraDistance":"11.21072","viewed":"9.617692030835672","rotationSpeed":"0","translationSpeed":"0","size":"(34,46)"}]
T=298.0795 || screenImage=frame4621.png	[{"center":"(746.0,451.5)","visible":"true","name":"White worker 1","cameraDistance":"11.17884","viewed":"6.800735254367722","rotationSpeed":"0","translationSpeed":"0","size":"(35,46)"}]
T=298.3232 || screenImage=frame4625.png	[{"center":"(798.5,442.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.42708","viewed":"6.5","rotationSpeed":"0","translationSpeed":"0.659752230022797","size":"(30,27)"}]
T=298.373 || screenImage=frame4626.png	[{"center":"(798.5,442.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.34575","viewed":"8.381527307120106","rotationSpeed":"0","translationSpeed":"0.839674673999504","size":"(30,27)"}]
T=298.39284999999995 || screenImage=frame4626.png	[{"center":"(798.5,442.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.34575","viewed":"8.73212459828649","rotationSpeed":"0","translationSpeed":"0.839674673999504","size":"(30,27)"}]
T=298.4127 || screenImage=frame4626.png	[{"center":"(798.5,442.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.34575","viewed":"7.433034373659253","rotationSpeed":"0","translationSpeed":"0.839674673999504","size":"(30,27)"}]
T=298.4375 || screenImage=frame4627.png	[{"center":"(798.0,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.27472","viewed":"2.692582403567252","rotationSpeed":"0","translationSpeed":"0.712052561867823","size":"(29,26)"}]
T=298.46229999999997 || screenImage=frame4627.png	[{"center":"(798.0,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.27472","viewed":"3.5","rotationSpeed":"0","translationSpeed":"0.712052561867823","size":"(29,26)"}]
T=298.4871 || screenImage=frame4628.png	[{"center":"(797.5,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.20185","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0.714123743012336","size":"(30,26)"}]
T=298.50575000000003 || screenImage=frame4628.png	[{"center":"(797.5,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.20185","viewed":"9.192388155425117","rotationSpeed":"0","translationSpeed":"0.714123743012336","size":"(30,26)"}]
T=298.5617 || screenImage=frame4629.png	[{"center":"(797.5,442.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.12755","viewed":"7.648529270389178","rotationSpeed":"0","translationSpeed":"0.728944776052804","size":"(30,26)"}]
T=298.5999 || screenImage=frame4630.png	[{"center":"(797.0,443.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.05362","viewed":"9.486832980505138","rotationSpeed":"0","translationSpeed":"0.726792553879571","size":"(29,27)"}]
T=298.6325 || screenImage=frame4630.png	[{"center":"(797.0,443.0)","visible":"true","name":"Worker Walker 1","cameraDistance":"11.05362","viewed":"7.0","rotationSpeed":"0","translationSpeed":"0.726792553879571","size":"(29,27)"}]
T=298.6579 || screenImage=frame4631.png	[{"center":"(796.5,443.5)","visible":"true","name":"Worker Walker 1","cameraDistance":"10.98012","viewed":"4.949747468305833","rotationSpeed":"0","translationSpeed":"0.720261246196005","size":"(30,26)"}]
